date,city,lat,long,pop,shop,brand,container,capacity,price,quantity
30/04/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,gazoza,plastic,1.5lt,0.53,36476.0
30/04/16,Athens,,23.687079999999998,665102.0,shop_3,gazoza,can,330ml,0.27,49960.0
30/04/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,lemon-boost,glass,500ml,0.77,26155.0
30/04/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,lemon-boost,plastic,1.5lt,2.7,10560.0
30/04/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,lemon-boost,can,330ml,0.59,16345.0
30/04/16,Larisa,39.63689,22.41761,142030.0,shop_5,kinder-cola,glass,500ml,0.95,17556.0
30/04/16,Larisa,39.63689,22.41761,142030.0,shop_5,kinder-cola,plastic,1.5lt,3.51,9586.0
30/04/16,Larisa,39.63689,22.41761,142030.0,shop_5,kinder-cola,can,330ml,0.86,16405.0
30/04/16,Larisa,39.63689,22.41761,142030.0,shop_5,adult-cola,glass,500ml,1.37,16163.0
30/04/16,Larisa,39.63689,22.41761,142030.0,shop_5,adult-cola,can,330ml,0.79,19908.0
30/04/16,Larisa,39.63689,22.41761,142030.0,shop_5,orange-power,glass,500ml,0.93,26823.0
30/04/16,Larisa,39.63689,22.41761,142030.0,shop_5,orange-power,can,330ml,0.63,21680.0
30/04/16,Larisa,39.63689,22.41761,142030.0,shop_5,gazoza,glass,500ml,0.72,23759.0
30/04/16,Larisa,39.63689,22.41761,142030.0,shop_5,gazoza,plastic,1.5lt,1.25,23514.0
30/04/16,Larisa,39.63689,22.41761,142030.0,shop_5,gazoza,can,330ml,0.39,34332.0
30/04/16,Larisa,39.63689,22.41761,142030.0,shop_5,,plastic,1.5lt,2.04,19246.0
30/04/16,Larisa,39.63689,22.41761,142030.0,shop_5,lemon-boost,can,330ml,0.37,34740.0
30/04/16,Larisa,39.63689,22.41761,142030.0,shop_5,lemon-boost,glass,500ml,0.86,22633.0
30/04/16,Athens,37.97945,23.71622,665102.0,shop_1,kinder-cola,glass,500ml,1.35,13372.0
30/04/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,gazoza,glass,500ml,0.58,52600.0
30/04/16,Larisa,39.63689,22.41761,142030.0,shop_5,orange-power,plastic,1.5lt,1.8,22611.0
30/04/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,adult-cola,plastic,1.5lt,3.53,8478.0
30/04/16,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,plastic,1.5lt,2.75,16408.0
30/04/16,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,plastic,1.5lt,1.02,34203.0
30/04/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,orange-power,glass,500ml,1.02,32520.0
30/04/16,Larisa,39.63689,22.41761,142030.0,shop_5,adult-cola,plastic,1.5lt,2.8,15883.0
30/04/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,orange-power,can,330ml,0.46,69740.0
30/04/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,kinder-cola,plastic,1.5lt,1.4,30729.0
30/04/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,lemon-boost,glass,500ml,0.99,27550.0
30/04/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,kinder-cola,can,330ml,0.92,15087.0
30/04/16,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,glass,500ml,,28405.0
30/04/16,Athens,37.97945,23.71622,665102.0,shop_1,lemon-boost,can,330ml,0.59,27612.0
31/05/16,Athens,37.97945,23.71622,665102.0,shop_1,kinder-cola,glass,500ml,1.73,9919.0
31/05/16,Athens,37.97945,23.71622,665102.0,shop_1,kinder-cola,,330ml,0.75,22445.0
31/05/16,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,glass,500ml,1.04,32772.0
31/05/16,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,plastic,1.5lt,2.48,17305.0
31/05/16,Athens,37.97945,23.71622,665102.0,shop_1,orange-power,plastic,1.5lt,1.17,36871.0
31/05/16,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,glass,500ml,0.68,41103.0
31/05/16,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,plastic,1.5lt,0.79,43902.0
31/05/16,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,can,330ml,0.37,47516.0
31/05/16,Athens,37.97945,23.71622,665102.0,shop_1,,,330ml,0.66,27360.0
31/05/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,kinder-cola,glass,500ml,1.52,15423.0
31/05/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,kinder-cola,can,330ml,0.93,19440.0
31/05/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,adult-cola,plastic,1.5lt,2.93,23025.0
31/05/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,adult-cola,can,330ml,0.69,37935.0
31/05/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,orange-power,glass,500ml,0.82,49970.0
31/05/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,orange-power,can,330ml,0.6,40024.0
31/05/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,gazoza,glass,500ml,0.61,57258.0
31/05/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,gazoza,plastic,1.5lt,1.16,42295.0
31/05/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,gazoza,can,330ml,0.37,53194.0
31/05/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,lemon-boost,glass,500ml,1.34,12376.0
31/05/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,kinder-cola,glass,500ml,1.54,23318.0
31/05/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,kinder-cola,plastic,1.5lt,2.8,23882.0
31/05/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,,can,330ml,0.81,30002.0
31/05/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,adult-cola,glass,500ml,1.01,53132.0
31/05/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,adult-cola,plastic,1.5lt,2.24,37078.0
31/05/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,adult-cola,can,330ml,0.88,33563.0
31/05/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,orange-power,glass,500ml,0.94,54337.0
31/05/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,gazoza,plastic,1.5lt,1.31,43028.0
31/05/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,gazoza,can,330ml,0.43,55972.0
31/05/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,lemon-boost,glass,500ml,0.89,43913.0
31/05/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,lemon-boost,can,330ml,0.65,39228.0
31/05/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,kinder-cola,glass,500ml,1.57,18250.0
31/05/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,kinder-cola,plastic,1.5lt,3.3,13811.0
31/05/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,kinder-cola,can,330ml,1.0,18783.0
31/05/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,adult-cola,glass,500ml,1.27,32570.0
31/05/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,adult-cola,plastic,1.5lt,1.86,36650.0
31/05/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,adult-cola,can,330ml,,33201.0
31/05/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,orange-power,glass,500ml,1.04,32674.0
31/05/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,orange-power,plastic,1.5lt,1.59,45449.0
31/05/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,gazoza,can,330ml,0.39,54290.0
31/05/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,lemon-boost,glass,500ml,1.02,30258.0
31/05/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,lemon-boost,plastic,1.5lt,2.02,25517.0
31/05/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,lemon-boost,can,330ml,0.51,49024.0
31/05/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,kinder-cola,glass,500ml,0.82,18560.0
31/05/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,kinder-cola,plastic,1.5lt,3.72,8851.0
31/05/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,kinder-cola,can,330ml,0.96,10929.0
31/05/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,adult-cola,glass,500ml,1.12,23588.0
31/05/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,adult-cola,plastic,1.5lt,0.99,27820.0
31/05/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,orange-power,glass,500ml,0.74,36608.0
31/05/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,orange-power,plastic,1.5lt,2.11,15968.0
31/05/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,gazoza,glass,500ml,0.72,29363.0
31/05/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,gazoza,plastic,1.5lt,1.21,25343.0
31/05/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,lemon-boost,glass,500ml,0.99,17582.0
31/05/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,lemon-boost,plastic,1.5lt,1.57,21766.0
31/05/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,lemon-boost,can,330ml,0.6,18030.0
31/05/16,Larisa,39.63689,22.41761,142030.0,shop_5,kinder-cola,glass,500ml,1.6,12407.0
31/05/16,Larisa,39.63689,22.41761,142030.0,shop_5,kinder-cola,can,330ml,,11129.0
31/05/16,Larisa,39.63689,22.41761,142030.0,shop_5,adult-cola,glass,500ml,1.04,27694.0
31/05/16,Larisa,39.63689,22.41761,142030.0,shop_5,adult-cola,plastic,1.5lt,2.25,19602.0
31/05/16,Larisa,39.63689,22.41761,142030.0,shop_5,adult-cola,can,330ml,0.68,32564.0
31/05/16,Larisa,39.63689,22.41761,142030.0,shop_5,orange-power,glass,500ml,0.56,58906.0
31/05/16,Larisa,39.63689,22.41761,142030.0,shop_5,gazoza,glass,500ml,0.73,33004.0
31/05/16,Larisa,39.63689,22.41761,142030.0,shop_5,gazoza,plastic,1.5lt,1.39,21313.0
31/05/16,Larisa,39.63689,22.41761,142030.0,shop_5,gazoza,can,330ml,0.33,45587.0
31/05/16,Larisa,39.63689,22.41761,142030.0,shop_5,lemon-boost,plastic,1.5lt,2.16,15266.0
31/05/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,orange-power,plastic,1.5lt,1.64,35982.0
31/05/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,gazoza,plastic,1.5lt,1.18,40900.0
31/05/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,kinder-cola,plastic,1.5lt,2.85,17282.0
31/05/16,Larisa,39.63689,22.41761,142030.0,shop_5,lemon-boost,can,330ml,0.58,25451.0
31/05/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,orange-power,plastic,1.5lt,1.48,54253.0
31/05/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,orange-power,can,330ml,0.51,59254.0
31/05/16,Athens,37.97945,23.71622,665102.0,shop_1,lemon-boost,plastic,1.5lt,2.34,15130.0
31/05/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,orange-power,can,330ml,0.36,103579.0
31/05/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,lemon-boost,plastic,1.5lt,1.3,31571.0
31/05/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,gazoza,glass,500ml,0.77,34273.0
31/05/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,lemon-boost,plastic,1.5lt,2.3,26432.0
31/05/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,lemon-boost,can,330ml,0.68,25738.0
31/05/16,Larisa,39.63689,22.41761,142030.0,shop_5,orange-power,can,330ml,0.6,28160.0
31/05/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,gazoza,glass,500ml,0.69,61157.0
31/05/16,Larisa,39.63689,22.41761,142030.0,shop_5,orange-power,plastic,1.5lt,1.26,37136.0
31/05/16,Athens,37.97945,23.71622,665102.0,shop_1,lemon-boost,glass,500ml,0.95,20568.0
31/05/16,Athens,37.97945,23.71622,665102.0,shop_1,orange-power,glass,500ml,0.78,51367.0
31/05/16,Larisa,39.63689,22.41761,142030.0,shop_5,kinder-cola,plastic,1.5lt,2.6,11975.0
31/05/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,orange-power,can,330ml,0.29,53109.0
31/05/16,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,can,330ml,0.43,47876.0
31/05/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,adult-cola,glass,500ml,1.1,31775.0
31/05/16,Athens,37.97945,23.71622,665102.0,shop_1,orange-power,can,330ml,0.61,29210.0
31/05/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,gazoza,can,330ml,0.47,18357.0
31/05/16,Athens,37.97945,23.71622,665102.0,shop_1,kinder-cola,plastic,1.5lt,2.27,18116.0
31/05/16,Larisa,39.63689,22.41761,142030.0,shop_5,lemon-boost,glass,500ml,1.06,19031.0
31/05/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,adult-cola,can,330ml,0.16,57236.0
30/06/16,Athens,37.97945,23.71622,665102.0,shop_1,kinder-cola,glass,500ml,1.38,17677.0
30/06/16,Athens,37.97945,23.71622,665102.0,shop_1,kinder-cola,plastic,1.5lt,2.8,15571.0
30/06/16,Athens,37.97945,23.71622,665102.0,shop_1,kinder-cola,can,330ml,0.92,16515.0
30/06/16,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,glass,500ml,1.38,20077.0
30/06/16,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,plastic,1.5lt,3.27,15162.0
30/06/16,Athens,37.97945,23.71622,665102.0,shop_1,orange-power,glass,500ml,0.89,39166.0
30/06/16,Athens,37.97945,23.71622,665102.0,shop_1,orange-power,plastic,,1.88,26675.0
30/06/16,Athens,37.97945,23.71622,665102.0,shop_1,orange-power,can,330ml,0.52,45884.0
30/06/16,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,glass,500ml,0.57,63073.0
30/06/16,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,plastic,1.5lt,1.2,36530.0
30/06/16,Athens,37.97945,23.71622,665102.0,shop_1,lemon-boost,glass,500ml,1.13,19961.0
30/06/16,Athens,37.97945,23.71622,665102.0,shop_1,lemon-boost,plastic,1.5lt,1.54,24948.0
30/06/16,Athens,,,665102.0,shop_1,lemon-boost,can,330ml,0.62,26884.0
30/06/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,kinder-cola,glass,500ml,1.13,29287.0
30/06/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,kinder-cola,plastic,1.5lt,3.3,14989.0
30/06/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,kinder-cola,can,330ml,0.69,36302.0
30/06/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,adult-cola,glass,500ml,1.22,36324.0
30/06/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,adult-cola,can,330ml,0.65,48478.0
30/06/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,orange-power,glass,500ml,0.95,45825.0
30/06/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,orange-power,plastic,1.5lt,2.28,27348.0
30/06/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,,can,330ml,0.4,70438.0
30/06/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,gazoza,glass,500ml,0.74,45833.0
30/06/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,gazoza,plastic,1.5lt,1.12,40638.0
30/06/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,gazoza,can,330ml,0.34,76681.0
30/06/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,lemon-boost,glass,500ml,0.97,35563.0
30/06/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,lemon-boost,plastic,1.5lt,2.0,28832.0
30/06/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,lemon-boost,can,330ml,0.47,49367.0
30/06/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,kinder-cola,glass,500ml,1.09,42323.0
30/06/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,kinder-cola,plastic,1.5lt,2.73,25116.0
30/06/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,adult-cola,glass,500ml,0.99,49425.0
30/06/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,adult-cola,can,330ml,0.76,47109.0
30/06/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,gazoza,glass,500ml,0.65,96549.0
30/06/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,gazoza,plastic,1.5lt,1.08,59397.0
30/06/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,gazoza,can,330ml,0.37,87404.0
30/06/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,lemon-boost,glass,500ml,0.67,69930.0
30/06/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,lemon-boost,plastic,1.5lt,2.22,26595.0
30/06/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,lemon-boost,can,330ml,0.43,70413.0
30/06/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,kinder-cola,glass,500ml,1.14,28788.0
30/06/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,kinder-cola,can,330ml,0.79,28301.0
30/06/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,adult-cola,plastic,1.5lt,2.09,37665.0
30/06/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,adult-cola,can,330ml,0.48,71653.0
30/06/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,orange-power,glass,500ml,0.78,58865.0
30/06/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,gazoza,glass,,0.77,40645.0
30/06/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,gazoza,can,330ml,0.42,54360.0
30/06/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,lemon-boost,glass,500ml,0.98,33752.0
30/06/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,lemon-boost,plastic,1.5lt,2.01,29657.0
30/06/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,lemon-boost,can,330ml,0.51,45197.0
30/06/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,kinder-cola,glass,500ml,1.58,12511.0
30/06/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,kinder-cola,can,330ml,0.71,23539.0
30/06/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,adult-cola,glass,500ml,0.9,28610.0
30/06/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,adult-cola,plastic,1.5lt,2.14,26190.0
30/06/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,adult-cola,can,330ml,0.64,33923.0
30/06/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,orange-power,glass,500ml,,37453.0
30/06/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,orange-power,plastic,1.5lt,2.11,20510.0
30/06/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,orange-power,can,330ml,,56526.0
30/06/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,gazoza,plastic,1.5lt,1.27,24682.0
30/06/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,gazoza,can,330ml,0.4,37206.0
30/06/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,lemon-boost,glass,500ml,0.35,43709.0
30/06/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,lemon-boost,plastic,1.5lt,1.93,14784.0
30/06/16,Larisa,39.63689,22.41761,142030.0,shop_5,kinder-cola,glass,500ml,1.5,12346.0
30/06/16,Larisa,39.63689,22.41761,142030.0,shop_5,kinder-cola,plastic,1.5lt,2.94,12879.0
30/06/16,Larisa,39.63689,22.41761,142030.0,shop_5,kinder-cola,can,330ml,0.57,25837.0
30/06/16,Larisa,39.63689,22.41761,142030.0,shop_5,adult-cola,plastic,1.5lt,2.47,21608.0
30/06/16,Larisa,39.63689,22.41761,142030.0,shop_5,adult-cola,can,330ml,0.67,38452.0
30/06/16,Larisa,39.63689,22.41761,142030.0,shop_5,orange-power,glass,500ml,0.93,34995.0
30/06/16,Larisa,39.63689,22.41761,142030.0,shop_5,orange-power,can,330ml,0.53,31629.0
30/06/16,Larisa,39.63689,22.41761,142030.0,shop_5,,glass,500ml,0.67,41722.0
30/06/16,Larisa,39.63689,22.41761,142030.0,shop_5,gazoza,plastic,1.5lt,1.32,24319.0
30/06/16,Larisa,39.63689,22.41761,142030.0,shop_5,lemon-boost,glass,500ml,1.08,22864.0
30/06/16,Larisa,39.63689,22.41761,142030.0,shop_5,lemon-boost,can,330ml,0.71,19442.0
30/06/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,kinder-cola,plastic,1.5lt,3.28,18421.0
30/06/16,Larisa,39.63689,22.41761,142030.0,shop_5,orange-power,plastic,1.5lt,1.64,39028.0
30/06/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,orange-power,plastic,1.5lt,1.49,57500.0
30/06/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,orange-power,can,330ml,0.36,105180.0
30/06/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,kinder-cola,can,330ml,0.84,37881.0
30/06/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,orange-power,plastic,1.5lt,0.44,78764.0
30/06/16,Larisa,39.63689,22.41761,142030.0,shop_5,adult-cola,glass,500ml,1.14,27348.0
30/06/16,Larisa,39.63689,22.41761,142030.0,shop_5,gazoza,can,330ml,0.36,53702.0
30/06/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,gazoza,glass,500ml,0.67,39982.0
30/06/16,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,can,330ml,0.61,41136.0
30/06/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,adult-cola,plastic,1.5lt,2.77,24782.0
30/06/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,adult-cola,plastic,1.5lt,2.63,35934.0
30/06/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,gazoza,plastic,1.5lt,1.28,36273.0
30/06/16,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,can,330ml,0.35,60959.0
30/06/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,adult-cola,glass,500ml,1.3,30693.0
30/06/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,kinder-cola,plastic,1.5lt,4.33,6087.0
30/06/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,orange-power,glass,500ml,0.91,63332.0
30/06/16,Larisa,39.63689,22.41761,142030.0,shop_5,lemon-boost,plastic,1.5lt,2.66,14845.0
30/06/16,Athens,37.96245,23.687079999999998,665102.0,shop_3,lemon-boost,can,330ml,0.53,32957.0
30/06/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,orange-power,can,330ml,0.55,53237.0
31/07/16,Athens,37.97945,23.71622,665102.0,shop_1,kinder-cola,glass,500ml,1.45,18004.0
31/07/16,Athens,37.97945,23.71622,665102.0,shop_1,kinder-cola,plastic,1.5lt,2.14,21809.0
31/07/16,Athens,37.97945,23.71622,665102.0,shop_1,kinder-cola,can,330ml,0.54,38098.0
31/07/16,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,glass,500ml,0.98,33449.0
31/07/16,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,plastic,1.5lt,3.39,15747.0
31/07/16,Athens,37.97945,23.71622,665102.0,shop_1,adult-cola,can,330ml,0.7,43422.0
31/07/16,Athens,37.97945,23.71622,665102.0,shop_1,orange-power,glass,500ml,0.71,58718.0
31/07/16,Athens,37.97945,23.71622,665102.0,shop_1,orange-power,plastic,1.5lt,1.42,35061.0
31/07/16,Athens,37.97945,23.71622,665102.0,shop_1,orange-power,can,,0.6,41847.0
31/07/16,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,glass,500ml,0.67,55250.0
31/07/16,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,plastic,1.5lt,1.16,37307.0
31/07/16,Athens,37.97945,23.71622,665102.0,shop_1,gazoza,can,330ml,0.36,55087.0
31/07/16,Athens,37.97945,23.71622,665102.0,shop_1,lemon-boost,glass,500ml,0.7,50591.0
31/07/16,Athens,37.97945,23.71622,665102.0,shop_1,lemon-boost,plastic,1.5lt,1.26,32937.0
31/07/16,Athens,37.97945,23.71622,665102.0,shop_1,lemon-boost,can,330ml,0.54,39691.0
31/07/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,kinder-cola,can,330ml,0.85,26321.0
31/07/16,Irakleion,35.327870000000004,,137302.0,shop_2,adult-cola,glass,500ml,1.34,30848.0
31/07/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,adult-cola,plastic,1.5lt,2.92,22668.0
31/07/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,adult-cola,can,330ml,0.75,42350.0
31/07/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,orange-power,glass,500ml,0.89,63290.0
31/07/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,orange-power,can,330ml,0.26,103792.0
31/07/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,gazoza,glass,500ml,0.71,57343.0
31/07/16,Irakleion,35.327870000000004,25.14341,137302.0,shop_2,lemon-boost,plastic,1.5lt,1.48,34433.0
31/07/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,kinder-cola,glass,500ml,1.37,34145.0
31/07/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,kinder-cola,plastic,1.5lt,2.82,28474.0
31/07/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,kinder-cola,can,330ml,0.72,44585.0
31/07/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,adult-cola,glass,500ml,1.05,64343.0
31/07/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,adult-cola,plastic,1.5lt,2.48,42855.0
31/07/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,orange-power,plastic,1.5lt,2.21,44840.0
31/07/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,gazoza,glass,500ml,0.71,77874.0
31/07/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,gazoza,plastic,1.5lt,0.93,82956.0
31/07/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,gazoza,can,330ml,0.42,62864.0
31/07/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,lemon-boost,glass,500ml,0.97,50364.0
31/07/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,lemon-boost,plastic,1.5lt,2.22,36392.0
31/07/16,Patra,38.244440000000004,21.73444,168254.0,shop_6,lemon-boost,can,330ml,0.43,78063.0
31/07/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,kinder-cola,glass,500ml,0.92,38148.0
31/07/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,kinder-cola,plastic,1.5lt,2.82,23099.0
31/07/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,kinder-cola,can,330ml,0.75,30673.0
31/07/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,adult-cola,can,330ml,0.62,57792.0
31/07/16,Thessaloniki,40.643609999999995,22.93086,351702.0,shop_4,orange-power,glass,500ml,0.86,55186.0
